analysis_version,probable_duplicate_group_id,tour,year,tourney_date,tourney_name_key,round,player_1_id,player_2_id,group_size,conflicting_recorded_winner,representative_rank,selected_representative,keep_one_selection_decision,base_rating_update_eligible,base_exclusion_reason,effective_rating_history_decision,source_file,source_row_number,match_id,winner_id,loser_id,canonical_table_mutated
rating-history-sensitivities-v1,f2023feac182b326aa15d3ea8be4adde34f8c03e5883a4ac5a4122dd748abd8c,ATP,1971,1971-04-21,denver,RR,100011,100244,2,False,2,False,excluded_group_member,False,unsupported_format,excluded_by_base_rules_and_keep_one,atp/atp_matches_1971.csv,1190,0bcff626bb2c6d27fb158e46b41f9976aa69d36b5db66288b78278d4f0491ec8,100244,100011,False
rating-history-sensitivities-v1,d6370d7df3c793a438ec2acbaa225f4cc8ec92c6d791c210e8f6924c148f3e48,ATP,1971,1971-04-21,denver,RR,100148,100244,2,False,1,True,selected_representative,False,unsupported_format,excluded_by_base_rules,atp/atp_matches_1971.csv,1187,10352568524bd73bd621b4bed6807128e1547ff97cd899dbe57b2ce640ba4e28,100244,100148,False
rating-history-sensitivities-v1,d6370d7df3c793a438ec2acbaa225f4cc8ec92c6d791c210e8f6924c148f3e48,ATP,1971,1971-04-21,denver,RR,100148,100244,2,False,2,False,excluded_group_member,False,unsupported_format,excluded_by_base_rules_and_keep_one,atp/atp_matches_1971.csv,1191,b4b3654241afd06f4705bdd78f8e5e1ffad51e98b6d072dd490c75a77e9327dc,100244,100148,False
rating-history-sensitivities-v1,52ff160ce9fdcd2e9ca44491f7f6579cf5d300511ffb4d5d792ca6640dba159d,ATP,1984,1984-01-13,davis cup g1 r1: chn vs sri,RR,106580,110881,2,True,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1984.csv,3093,402b4b4935a4c3a068c4cc4d7580bfef3f608497f08e61a18f364bf6be166142,110881,106580,False
rating-history-sensitivities-v1,52ff160ce9fdcd2e9ca44491f7f6579cf5d300511ffb4d5d792ca6640dba159d,ATP,1984,1984-01-13,davis cup g1 r1: chn vs sri,RR,106580,110881,2,True,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1984.csv,3095,5d88daf477fa180f3d409d0c553315fb05d88ee512f6d832f6c637d328a8b4c0,106580,110881,False
rating-history-sensitivities-v1,e2560eb88a38acfcfb53024e90f8809220f775d5771e51162862a1b1b24b877c,ATP,2024,2024-09-13,davis cup wg1 r1: aut vs tur,RR,117356,209903,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_2024.csv,2920,131dc0f752f0c0006979e9c4eef38796bc376a65fc63633a21d47ecd782a83fb,209903,117356,False
rating-history-sensitivities-v1,e2560eb88a38acfcfb53024e90f8809220f775d5771e51162862a1b1b24b877c,ATP,2024,2024-09-13,davis cup wg1 r1: aut vs tur,RR,117356,209903,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_2024.csv,2921,089258277ae35985bad0dc32ef3a8a1ab5cc2152f1b84f3aaf17da5eba3ee2a3,209903,117356,False
rating-history-sensitivities-v1,9d6dd8d458a5bc8107de0dcfb0c5a689b1c109b4a4b284505e93337157486e38,ATP,2025,2025-09-13,davis cup wg2 r1: esa vs rou,RR,211570,212244,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_2025.csv,2866,d126b4668f92f8fc73521378b1c94bcb3c8d727c3e1eb700f0ac8ee9cfb5edf2,212244,211570,False
rating-history-sensitivities-v1,9d6dd8d458a5bc8107de0dcfb0c5a689b1c109b4a4b284505e93337157486e38,ATP,2025,2025-09-13,davis cup wg2 r1: esa vs rou,RR,211570,212244,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_2025.csv,2867,b93145cfb9f49f4113396543144177338d886af664920058e073404dd10af840,212244,211570,False
rating-history-sensitivities-v1,0c03180e115cd6e758b5692ab742092caf0103a8132dd793236766479ef1d4b1,WTA,1973,1973-05-28,surbiton,R32,200208,201162,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1973.csv,2305,1da6555841539a2ed6a28cabcb7962d597f3c0fbde1cfb1ce562d18656fd2e8e,200208,201162,False
rating-history-sensitivities-v1,0c03180e115cd6e758b5692ab742092caf0103a8132dd793236766479ef1d4b1,WTA,1973,1973-05-28,surbiton,R32,200208,201162,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1973.csv,2308,7630fb8a636aeed52f24b4c32eec1be26de10bc2d5b77daf7532fd1abd2734ac,200208,201162,False
rating-history-sensitivities-v1,4e65809fde09a4a1b654686910c224538e2745069851869a7ee35029366a93b3,WTA,1973,1973-05-28,surbiton,R32,200275,200286,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1973.csv,2306,9b2962d712ea5f5a792b273afb4b9518e8a9058f05d6511dc04090859ed2efc6,200275,200286,False
rating-history-sensitivities-v1,4e65809fde09a4a1b654686910c224538e2745069851869a7ee35029366a93b3,WTA,1973,1973-05-28,surbiton,R32,200275,200286,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1973.csv,2309,0a22e67938ca5ca1234cfbad444663dc967e2391914229296d1243ae2e1d7ae5,200275,200286,False
rating-history-sensitivities-v1,72045c3d5fc5e110456db8a58a4b13c31a1c2600379551a29ad6503666a96f4b,WTA,1981,1981-11-17,johannesburg indoors,RR,200237,200365,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1981.csv,3439,2af7d96b23ea3108588594c124d88750736ce5fc06a2a1dcd1b15c8216b6fb5f,200237,200365,False
rating-history-sensitivities-v1,72045c3d5fc5e110456db8a58a4b13c31a1c2600379551a29ad6503666a96f4b,WTA,1981,1981-11-17,johannesburg indoors,RR,200237,200365,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1981.csv,3449,83cfa76d07df2f5c80f6bac6bc3a9f32357d1012efa8a9879e9ef623349d11f0,200237,200365,False
rating-history-sensitivities-v1,1b1da95b694c2ef6ad8b16db0d7971502f2baff852b6c6f70d8253dd6f9853a2,WTA,1981,1981-11-17,johannesburg indoors,RR,200237,200585,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1981.csv,3441,7a9a1f3d6e27651155f47289387279481b8f607efce35551879fa206af919bc2,200585,200237,False
rating-history-sensitivities-v1,1b1da95b694c2ef6ad8b16db0d7971502f2baff852b6c6f70d8253dd6f9853a2,WTA,1981,1981-11-17,johannesburg indoors,RR,200237,200585,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1981.csv,3451,2344287f24c5b2ff20a5416a0aac0babff3ed72133cdaa685226cde5028eb00b,200585,200237,False
rating-history-sensitivities-v1,75f314093455b2bead33bc0b05c47458da30a884ffb252473550d0e0c8ecf5d0,WTA,1981,1981-11-17,johannesburg indoors,RR,200237,201018,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1981.csv,3440,fec7301b64f387a8fd365e46c5a82e6b14d047073d435c86511cd8a89319bb27,200237,201018,False
rating-history-sensitivities-v1,75f314093455b2bead33bc0b05c47458da30a884ffb252473550d0e0c8ecf5d0,WTA,1981,1981-11-17,johannesburg indoors,RR,200237,201018,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1981.csv,3450,fa2e03b857cbf770e30dd35ac5885eda7ad04a117e9015dce697c5c7105bbc1b,200237,201018,False
rating-history-sensitivities-v1,32205ec1a4f68445bf0a567a0497f36099770146f7fefb3db8088fb8c66ba6fc,WTA,1981,1981-11-17,johannesburg indoors,RR,200357,200419,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1981.csv,3435,ecd22a7ef8be0ef27ac83b564aede0f4cb18502a66cdf036010ad1d4865a35d0,200357,200419,False
rating-history-sensitivities-v1,32205ec1a4f68445bf0a567a0497f36099770146f7fefb3db8088fb8c66ba6fc,WTA,1981,1981-11-17,johannesburg indoors,RR,200357,200419,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1981.csv,3445,0bf7054f4fca2bf14b2d1e236f8037234e0e4b0add312a2264765d3a8d59e06c,200357,200419,False
rating-history-sensitivities-v1,cbd9a3dbe3bc1a87b2a846aeeda903885ecd6f86c9e537379e437f46bc9d4947,WTA,1981,1981-11-17,johannesburg indoors,RR,200357,200533,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1981.csv,3433,1b1e15e8f3a806ce4f98377e6ef8902bb867fd54e5693c216a456d199209c77f,200533,200357,False
rating-history-sensitivities-v1,cbd9a3dbe3bc1a87b2a846aeeda903885ecd6f86c9e537379e437f46bc9d4947,WTA,1981,1981-11-17,johannesburg indoors,RR,200357,200533,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1981.csv,3443,1b7e73888807c5dcade79dbc007c0508c80e0099338fcbb86027514e5edcc184,200533,200357,False
rating-history-sensitivities-v1,2dbbaf43147dba2d036a2e4415f568194278fc4053f732f314b7e5f2854a5bf1,WTA,1981,1981-11-17,johannesburg indoors,RR,200365,201018,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1981.csv,3442,d4411ec73131d2cce40b269a785760e3af95f55e9f745181b09f9ef5b532a008,200365,201018,False
rating-history-sensitivities-v1,2dbbaf43147dba2d036a2e4415f568194278fc4053f732f314b7e5f2854a5bf1,WTA,1981,1981-11-17,johannesburg indoors,RR,200365,201018,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1981.csv,3452,251f692ee0490005fbddad102a7b403e2eb587e5bdcbde5748505ff54ce1f9e6,200365,201018,False
rating-history-sensitivities-v1,941f8eceb682abda8b37de95f606be6167dfb2cdd1b2cc11eb5519187a9f2fd2,WTA,1981,1981-11-17,johannesburg indoors,RR,200419,200533,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1981.csv,3437,d02464f2442eb43148d7480698867053e2e66c6401c4436ac9a4fc16b8e48f73,200419,200533,False
rating-history-sensitivities-v1,941f8eceb682abda8b37de95f606be6167dfb2cdd1b2cc11eb5519187a9f2fd2,WTA,1981,1981-11-17,johannesburg indoors,RR,200419,200533,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1981.csv,3447,4ace958215ec6265b7c4c1d67e03d948d12833a83a906b8344428bdddcb31be6,200419,200533,False
rating-history-sensitivities-v1,bbbc43e164ee52dd783590e24decd10f124b2f04bbdd080abafbe7d64f600a91,WTA,1981,1981-11-17,johannesburg indoors,RR,200419,200983,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1981.csv,3434,d49087cf68cfacfd101000e6e876b7bb843fb3355b9ebef588266338e84f5066,200419,200983,False
rating-history-sensitivities-v1,bbbc43e164ee52dd783590e24decd10f124b2f04bbdd080abafbe7d64f600a91,WTA,1981,1981-11-17,johannesburg indoors,RR,200419,200983,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1981.csv,3444,e114f3d0c6cfcff315358db764b1534a13be1c794dcfd4e4612b22f022a3dc05,200419,200983,False
rating-history-sensitivities-v1,303d525688b8326b380cb1103654e7a51c541eb30a7734b42d4af35dd9b1c4e5,WTA,1981,1981-11-17,johannesburg indoors,RR,200533,200983,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1981.csv,3436,a43aad7af96ed4d1b4f02433738942958daea3a1153a6ea84a639ec22d26252a,200533,200983,False
rating-history-sensitivities-v1,303d525688b8326b380cb1103654e7a51c541eb30a7734b42d4af35dd9b1c4e5,WTA,1981,1981-11-17,johannesburg indoors,RR,200533,200983,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1981.csv,3446,d65b7947d30a26fcaff756941130779ba83a9e34c19b7f8f1cc84ae2f9203abe,200533,200983,False
rating-history-sensitivities-v1,5eab1360f15ab87a650e6f045cb6ab5c218d3dd9b96fc90baae6fe8dc81d5018,WTA,1981,1981-11-17,johannesburg indoors,RR,200585,201018,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1981.csv,3438,ba6e8fa612668dda29aeddd7c06d6b73cd21c2c6ad23cc0bc7039393a2e8f56b,200585,201018,False
rating-history-sensitivities-v1,5eab1360f15ab87a650e6f045cb6ab5c218d3dd9b96fc90baae6fe8dc81d5018,WTA,1981,1981-11-17,johannesburg indoors,RR,200585,201018,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1981.csv,3448,4111af5a7a8dcd209f477f3f45c5812af08163f27440518597d4d63b948d46bd,200585,201018,False
rating-history-sensitivities-v1,c85d58ad936ede26fd560d5f8fdf303ee0626253fe90fff188c2e0092be98b56,WTA,1990,1990-05-01,taranto,F,200021,200422,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2227,eb9387afea881a04d6adebf17c4f16927f92556493e0bac8d577b6425420d2c0,200422,200021,False
rating-history-sensitivities-v1,c85d58ad936ede26fd560d5f8fdf303ee0626253fe90fff188c2e0092be98b56,WTA,1990,1990-05-01,taranto,F,200021,200422,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2697,75506c3760e5ef346f31c032b37140c751716d74fabbecaa3079899d01283c6a,200422,200021,False
rating-history-sensitivities-v1,33658115ea0c757cdaf339c1e4cfc3dfdca189487252093a0df16caece39b896,WTA,1990,1990-05-01,taranto,QF,200021,200584,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2224,fc91fda3d01f4928e8bd3f211f63da334460f2f424165cb216a857036a268a67,200021,200584,False
rating-history-sensitivities-v1,33658115ea0c757cdaf339c1e4cfc3dfdca189487252093a0df16caece39b896,WTA,1990,1990-05-01,taranto,QF,200021,200584,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2693,8e191b0175128ee9cae37383c187c79067aaf72f8f810189943882ff496fd344,200021,200584,False
rating-history-sensitivities-v1,8c48b2e4672986a5625b76b98eeb884e17530a44d450c392c1f8a3217ddebb6d,WTA,1990,1990-05-01,taranto,QF,200422,200452,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2221,6114ea6386c73509cd52ed076e1436591fb60c5316cbfd610323e74390416f6e,200422,200452,False
rating-history-sensitivities-v1,8c48b2e4672986a5625b76b98eeb884e17530a44d450c392c1f8a3217ddebb6d,WTA,1990,1990-05-01,taranto,QF,200422,200452,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2691,2be85baf3f78e90168ff2b4d91454eadb6eb0a4f2f7776ff67ab12f16dff26e1,200422,200452,False
rating-history-sensitivities-v1,d4c9cf3e8d2370c5fce8a1b0514f911c474874c0e7e816d5fd70bc3abc0a3dc1,WTA,1990,1990-05-01,taranto,QF,200595,200616,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2222,53be8649d47ed4b8fce4c36fb9e5c5d3164af1533f17f7b38e88e0e50267fbf4,200616,200595,False
rating-history-sensitivities-v1,d4c9cf3e8d2370c5fce8a1b0514f911c474874c0e7e816d5fd70bc3abc0a3dc1,WTA,1990,1990-05-01,taranto,QF,200595,200616,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2694,4c6b75fe6c4296987ba5688ebab283f5263c86683a7c68c7d204baaa6c9936e3,200616,200595,False
rating-history-sensitivities-v1,62d8dcea1c10e4ac0c8956137a121c892706157dc44a8d3f66847fe29dc9f4b4,WTA,1990,1990-05-01,taranto,QF,200627,201054,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2223,fe3fab9bb484486a2f3199a802b43c5391b51a44d19c9b0bcc095c164794205b,200627,201054,False
rating-history-sensitivities-v1,62d8dcea1c10e4ac0c8956137a121c892706157dc44a8d3f66847fe29dc9f4b4,WTA,1990,1990-05-01,taranto,QF,200627,201054,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2692,6fb7792dd23cada7d22901679193a6ee76e220f973bc8a27536d6e222af86c3c,200627,201054,False
rating-history-sensitivities-v1,4c7ce7d2e3ff7f464ffd84f0e140b38bd528fe7aa69943e52ee2aa932f9b8cfc,WTA,1990,1990-05-01,taranto,R16,200021,201046,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2219,25d2fce08ccf917793b3271bd655cfff829f4b3a9dcb691fea7a1895edc54d73,200021,201046,False
rating-history-sensitivities-v1,4c7ce7d2e3ff7f464ffd84f0e140b38bd528fe7aa69943e52ee2aa932f9b8cfc,WTA,1990,1990-05-01,taranto,R16,200021,201046,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2687,f702f9faf07417ddd4504b00c9a4ca55c86382b12302d7446097287ba9dbae11,200021,201046,False
rating-history-sensitivities-v1,d9a2dfbe2ff9007b3d5d9f08b7fbd5a5dea669d4bf2a9cf3a3b49a7930ba1195,WTA,1990,1990-05-01,taranto,R16,200422,201804,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2213,076bf3345e5880104f5270c6a135bf240e7841ca9aba43e2b9535e365e8ebe2a,200422,201804,False
rating-history-sensitivities-v1,d9a2dfbe2ff9007b3d5d9f08b7fbd5a5dea669d4bf2a9cf3a3b49a7930ba1195,WTA,1990,1990-05-01,taranto,R16,200422,201804,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2684,1df2c440d20e1aa3c85827fbea6f7d161eb398c65fbaf24bc34c96db4a85af95,200422,201804,False
rating-history-sensitivities-v1,e99327740f781c10f20676bdad8eee1ac47e870dff2e89ce47dffa5ef95b104d,WTA,1990,1990-05-01,taranto,R16,200452,200615,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2214,5eb8378ab985282948ba10d4611fa8e387ba94f6c472500b5f49192e9c0ee1f3,200452,200615,False
rating-history-sensitivities-v1,e99327740f781c10f20676bdad8eee1ac47e870dff2e89ce47dffa5ef95b104d,WTA,1990,1990-05-01,taranto,R16,200452,200615,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2686,9093f9efbab63800d35db72aa45c4f0d28e3996a2574b9207f1752ca73189dcb,200452,200615,False
rating-history-sensitivities-v1,fbedcf34a7d534549c3af0d7e59bff1a435e1501c59767b449446088c9ecad6c,WTA,1990,1990-05-01,taranto,R16,200584,200700,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2220,8216ed327a91d4d4a13d9356433feaf9edc2247ce83c74d83faace54484a0507,200584,200700,False
rating-history-sensitivities-v1,fbedcf34a7d534549c3af0d7e59bff1a435e1501c59767b449446088c9ecad6c,WTA,1990,1990-05-01,taranto,R16,200584,200700,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2689,9a5e3975701ac7bc08ca96434be86f4e50db4f62be6ae1738c92dadc8a4599e2,200584,200700,False
rating-history-sensitivities-v1,f4fae9defc8c72a0aa27372075fc05c75f2610807ed2b530a60a7e0efd786483,WTA,1990,1990-05-01,taranto,R16,200586,200616,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2216,3fed6b0c3c41bf090605d16bdb1b5cad2a813680e47cf0c1e20f61549b649301,200616,200586,False
rating-history-sensitivities-v1,f4fae9defc8c72a0aa27372075fc05c75f2610807ed2b530a60a7e0efd786483,WTA,1990,1990-05-01,taranto,R16,200586,200616,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2688,529efe7b8094b370edb04c9e0a9e03d688c3ffb2a30b1445948469acb58ac4cc,200616,200586,False
rating-history-sensitivities-v1,f537c4be45cb70eaceb30c14c959fa18d3cbb80933bba61add555f312794c555,WTA,1990,1990-05-01,taranto,R16,200595,200646,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2215,e3e0753c1f57a885f3e969c60c8bb9ebfdec85ca7b30f4cdd7c1c82d9549a8c5,200595,200646,False
rating-history-sensitivities-v1,f537c4be45cb70eaceb30c14c959fa18d3cbb80933bba61add555f312794c555,WTA,1990,1990-05-01,taranto,R16,200595,200646,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2690,3811e47293ddb947fa1f99cc6950f56344ea5b4bc52096852f373db0a38866da,200595,200646,False
rating-history-sensitivities-v1,2f4683eb31ad6e51189c633c3f92c49d87dd1aedd1ed66e942a561613d0c7aa9,WTA,1990,1990-05-01,taranto,R16,200627,201021,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2218,084a5fc0e02df3a483605d2c4e67cb1170bff4cd90ccd23dbf9bf588433b91c2,200627,201021,False
rating-history-sensitivities-v1,2f4683eb31ad6e51189c633c3f92c49d87dd1aedd1ed66e942a561613d0c7aa9,WTA,1990,1990-05-01,taranto,R16,200627,201021,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2685,08da2b3bc938769c1b82b5ada65d37bbfe716ff08620741b0050a035fdc692b2,200627,201021,False
rating-history-sensitivities-v1,1b940f8b5eb7cd5fbe7e685c7348ab6d36ef23f9485118a14e00e1d5da96dd72,WTA,1990,1990-05-01,taranto,R16,201048,201054,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2217,2b5ab113fd846188e0ff3cbfa6cb6c82a13750445e0f239a5420d460fe6e6a70,201054,201048,False
rating-history-sensitivities-v1,1b940f8b5eb7cd5fbe7e685c7348ab6d36ef23f9485118a14e00e1d5da96dd72,WTA,1990,1990-05-01,taranto,R16,201048,201054,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2683,fb19125a477bcc5288a4e6211ebfd70400e84de5cdeaa8cb9a32ff362d6b4c3a,201054,201048,False
rating-history-sensitivities-v1,c9f2a631be7251fee1bf91c6a61ef27dd216e86ec8ba7828afabee248f368da9,WTA,1990,1990-05-01,taranto,R32,200021,200623,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2210,5b38f7c4ee44f4786684e65315e6017e39959727c078de240dd04dbf7c2388a5,200021,200623,False
rating-history-sensitivities-v1,c9f2a631be7251fee1bf91c6a61ef27dd216e86ec8ba7828afabee248f368da9,WTA,1990,1990-05-01,taranto,R32,200021,200623,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2676,42237a60c8f5cba247795a2122917a6aba413fbe51dc1cbdc8835b30ce464879,200021,200623,False
rating-history-sensitivities-v1,82d797cad0caab53aee5eae075c8bb060de02e8f37c437eada90d69c77197a94,WTA,1990,1990-05-01,taranto,R32,200398,200452,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2199,b73ebdb5d5cacff2ad3480fd7b2b06251ff05a988b41a6493974d21f2e059e73,200452,200398,False
rating-history-sensitivities-v1,82d797cad0caab53aee5eae075c8bb060de02e8f37c437eada90d69c77197a94,WTA,1990,1990-05-01,taranto,R32,200398,200452,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2673,33735448a80ceb8f9d6a8732ab40a94ee7f48857b95f2a5f599e10b72bb8756c,200452,200398,False
rating-history-sensitivities-v1,7e624b1dfd8fadda7e551bfea8c2f60d5478d42dfdaea4d21f43f8f71645943b,WTA,1990,1990-05-01,taranto,R32,200422,200484,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2197,81e83b9d7bb64c03687b1e05231977152b5cb58948a4944f94a107fe092bc4fe,200422,200484,False
rating-history-sensitivities-v1,7e624b1dfd8fadda7e551bfea8c2f60d5478d42dfdaea4d21f43f8f71645943b,WTA,1990,1990-05-01,taranto,R32,200422,200484,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2670,5e37bdf27b8f3ee1847b90b52e60fb439a8198ac2958020020b58501779faafd,200422,200484,False
rating-history-sensitivities-v1,462f957fac1a617a34ebf0e2442db65722f6111a0eaa9ee868e148aca8a5a73d,WTA,1990,1990-05-01,taranto,R32,200467,200700,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2211,53892db77fb1115cca4bf669b5c6411188987ad8b1a62a263c6fba69ced6a1c1,200700,200467,False
rating-history-sensitivities-v1,462f957fac1a617a34ebf0e2442db65722f6111a0eaa9ee868e148aca8a5a73d,WTA,1990,1990-05-01,taranto,R32,200467,200700,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2678,54572556c52fd3e7e12edaa1fd9e226cdcd4eddc59fb5c32fbc22cbc1820d6a3,200700,200467,False
rating-history-sensitivities-v1,ae313c3adbd774ace1bf88738eea4d712b028bb5d59113bfee891c32eb2572e6,WTA,1990,1990-05-01,taranto,R32,200544,200646,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2202,26166e7dd66af17d3a58110b5593fc41ce5a20cdb1c3ca36c63d50d7f92faa24,200646,200544,False
rating-history-sensitivities-v1,ae313c3adbd774ace1bf88738eea4d712b028bb5d59113bfee891c32eb2572e6,WTA,1990,1990-05-01,taranto,R32,200544,200646,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2672,c33894fc54f10605417ea49aab5a756c1e00f9e016c898164dca5810867a1e88,200646,200544,False
rating-history-sensitivities-v1,99c9c3e04b5e5494e61b9d9ce6ad6dbec3d992ce92a67d79d6316e4df940cacc,WTA,1990,1990-05-01,taranto,R32,200570,200627,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2207,eb737cd115f18589f98ded14150fe0fe9ce4024eb252c9c452877368fe983917,200627,200570,False
rating-history-sensitivities-v1,99c9c3e04b5e5494e61b9d9ce6ad6dbec3d992ce92a67d79d6316e4df940cacc,WTA,1990,1990-05-01,taranto,R32,200570,200627,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2671,d82da5dac156fd86b95aeb68e2ac8648e6b74e178ec5334c4a19a8bce6a7f9a5,200627,200570,False
rating-history-sensitivities-v1,6d4e3a2aa33f23c2cb47da4cc6965aeb6a089fddda61a52d0bd84e84dd2473b6,WTA,1990,1990-05-01,taranto,R32,200574,200616,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2204,1c166d02dbf7469549261d2fb1352c15c36086dc5ba82e5f024e86bb83acc5fa,200616,200574,False
rating-history-sensitivities-v1,6d4e3a2aa33f23c2cb47da4cc6965aeb6a089fddda61a52d0bd84e84dd2473b6,WTA,1990,1990-05-01,taranto,R32,200574,200616,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2677,6248d2f968ec91e9dd88bd8eb632118bddfef708167d5746cb2c56bfc8a0bdb1,200616,200574,False
rating-history-sensitivities-v1,4256f44d2539b28bb104c536378efb2440abde493367fcb642579006f903d62b,WTA,1990,1990-05-01,taranto,R32,200584,201042,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2212,b9c318c7b48c0327eaff5e304e263045ad641018afb21af5d3f64ce0c7abbc70,200584,201042,False
